ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
91100017,4863079.11,248599.99,91250,RN 104 Aire Des Chevreaux,Saint-Germain-l̬s-Corbeil,E10,5,1519.857142857143
91100019,4861113.6939679,245211.81995589,91100,46 avenue du 8 mai 1945,CORBEIL ESSONNES,Gazole,1,1465.2430555555557
91100019,4861113.6939679,245211.81995589,91100,46 avenue du 8 mai 1945,CORBEIL ESSONNES,E10,5,1490.0694444444443
91100019,4861113.6939679,245211.81995589,91100,46 avenue du 8 mai 1945,CORBEIL ESSONNES,SP98,6,1578.861111111111
91100020,4861400,248000,91100,18 BOULEVARD JEAN JAURES,CORBEIL ESSONNES,Gazole,1,1605.8235294117646
91100020,4861400,248000,91100,18 BOULEVARD JEAN JAURES,CORBEIL ESSONNES,SP95,2,1698.5714285714287
91100020,4861400,248000,91100,18 BOULEVARD JEAN JAURES,CORBEIL ESSONNES,SP98,6,1715.6363636363637
91130003,4864814,240751,91130,38 RUE PIERRE BROSSOLETTE,Ris-Orangis,Gazole,1,1446.3373493975903
91130003,4864814,240751,91130,38 RUE PIERRE BROSSOLETTE,Ris-Orangis,E10,5,1481.379518072289
91130003,4864814,240751,91130,38 RUE PIERRE BROSSOLETTE,Ris-Orangis,SP98,6,1571.144578313253
91130006,4864729,241893,91130,75 RUE DE LA LIBERATION,RIS ORANGIS,Gazole,1,1450.2988505747126
91130006,4864729,241893,91130,75 RUE DE LA LIBERATION,RIS ORANGIS,E10,5,1481.2068965517242
91130006,4864729,241893,91130,75 RUE DE LA LIBERATION,RIS ORANGIS,SP98,6,1572.4942528735633
91130007,4865700,240700,91130,RN7 RUE ALBERT REMY,Ris-Orangis,Gazole,1,1450.3139534883721
91130007,4865700,240700,91130,RN7 RUE ALBERT REMY,Ris-Orangis,E10,5,1481.2325581395348
91130007,4865700,240700,91130,RN7 RUE ALBERT REMY,Ris-Orangis,SP98,6,1572.4302325581396
91130008,4864800,241700,91130,RN7 DOMAINE DE L'AUNETTE,Ris-Orangis,Gazole,1,1473
