ID;Latitude;Longitude;CodePostal;Adresse;Ville;PrixNom;PrixID;PrixValeur,mean;Colonne1
25115001;4725800;592700;25115;Z,A, les Salines;Pouilley-les-Vignes;Gazole;1;1448,708333;1,448708333
25115001;4725800;592700;25115;Z,A, les Salines;Pouilley-les-Vignes;SP95;2;1545,375;1,545375
25115001;4725800;592700;25115;Z,A, les Salines;Pouilley-les-Vignes;E85;3;699;0,699
25115001;4725800;592700;25115;Z,A, les Salines;Pouilley-les-Vignes;SP98;6;1582,809524;1,582809524
25120001;4725300;680100;25120;place du 8 mai 45;MaÃ®che;Gazole;1;1490,333333;1,490333333
25120001;4725300;680100;25120;place du 8 mai 45;MaÃ®che;SP95;2;1591,285714;1,591285714
25120001;4725300;680100;25120;place du 8 mai 45;MaÃ®che;E10;5;1553;1,553
25130001;4705700;667000;25130;Rue Pierre PerÃ§ot;VILLERS-LE-LAC;Gazole;1;1482;1,482
25130001;4705700;667000;25130;Rue Pierre PerÃ§ot;VILLERS-LE-LAC;SP95;2;1570;1,57
25130001;4705700;667000;25130;Rue Pierre PerÃ§ot;VILLERS-LE-LAC;SP98;6;1600,333333;1,600333333
25150002;4739100;677000;25150;26 Rue des Bouleaux;Pont-de-Roide;Gazole;1;1441,846154;1,441846154
25150002;4739100;677000;25150;26 Rue des Bouleaux;Pont-de-Roide;SP95;2;1520,652174;1,520652174
25150002;4739100;677000;25150;26 Rue des Bouleaux;Pont-de-Roide;E10;5;1484,809524;1,484809524
25150002;4739100;677000;25150;26 Rue des Bouleaux;Pont-de-Roide;SP98;6;1560,111111;1,560111111
25150003;4744394,941;673413,7542;25150;aire ecot;ECOT;Gazole;1;1620,666667;1,620666667
25150003;4744394,941;673413,7542;25150;aire ecot;ECOT;E85;3;820;0,82
25150003;4744394,941;673413,7542;25150;aire ecot;ECOT;GPLc;4;984;0,984
25150003;4744394,941;673413,7542;25150;aire ecot;ECOT;E10;5;1678,166667;1,678166667
25150003;4744394,941;673413,7542;25150;aire ecot;ECOT;SP98;6;1758,166667;1,758166667
25150005;4738900;677200;25150;59 Rue de MontbÃ©liard;PONT-DE-ROIDE;Gazole;1;1517,909091;1,517909091
25150005;4738900;677200;25150;59 Rue de MontbÃ©liard;PONT-DE-ROIDE;SP95;2;1626,571429;1,626571429
25200001;4752704;680990;25200;ROUTE DE BETHONCOURT;MontbÃ©liard;Gazole;1;1445,428571;1,445428571
25200001;4752704;680990;25200;ROUTE DE BETHONCOURT;MontbÃ©liard;SP95;2;1552,75;1,55275
25200001;4752704;680990;25200;ROUTE DE BETHONCOURT;MontbÃ©liard;GPLc;4;814;0,814
25200001;4752704;680990;25200;ROUTE DE BETHONCOURT;MontbÃ©liard;E10;5;1517,888889;1,517888889
25200001;4752704;680990;25200;ROUTE DE BETHONCOURT;MontbÃ©liard;SP98;6;1594,714286;1,594714286
25200002;4750869;680817;25200;16 Avenue d'HelvÃ©tie;MontbÃ©liard;Gazole;1;1438,637931;1,438637931
25200002;4750869;680817;25200;16 Avenue d'HelvÃ©tie;MontbÃ©liard;E10;5;1489,347826;1,489347826
25200002;4750869;680817;25200;16 Avenue d'HelvÃ©tie;MontbÃ©liard;SP98;6;1595,5;1,5955
25200003;4750900;677900;25200;119 faubourg de besanÃ§on;MONTBÃ©LIARD;Gazole;1;1434,157895;1,434157895
25200003;4750900;677900;25200;119 faubourg de besanÃ§on;MONTBÃ©LIARD;SP95;2;1544,842105;1,544842105
25200003;4750900;677900;25200;119 faubourg de besanÃ§on;MONTBÃ©LIARD;SP98;6;1580,833333;1,580833333
25200005;4749900;681400;25200;LE PIED DES GOUTTES;MONTBÃ©LIARD;Gazole;1;1430,710526;1,430710526
25200005;4749900;681400;25200;LE PIED DES GOUTTES;MONTBÃ©LIARD;SP95;2;1530,241379;1,530241379
25200005;4749900;681400;25200;LE PIED DES GOUTTES;MONTBÃ©LIARD;E10;5;1489,884615;1,489884615
25200005;4749900;681400;25200;LE PIED DES GOUTTES;MONTBÃ©LIARD;SP98;6;1567,578947;1,567578947
25200006;4752499;679949;25200;19, rue Champ Moulin;Bethoncourt;Gazole;1;1454,423729;1,454423729
25200006;4752499;679949;25200;19, rue Champ Moulin;Bethoncourt;SP95;2;1552,220339;1,552220339
25200006;4752499;679949;25200;19, rue Champ Moulin;Bethoncourt;SP98;6;1594,762712;1,594762712
25210002;4715797,438;673122,8007;25210;Avenue du MarÃ©chal de Lattre de Tassigny;LE RUSSEY;Gazole;1;1514;1,514
25210002;4715797,438;673122,8007;25210;Avenue du MarÃ©chal de Lattre de Tassigny;LE RUSSEY;E10;5;1583,285714;1,583285714
25210003;4715973,751;672097,8995;25210;LES RONDEYS;LE RUSSEY;Gazole;1;1452,875;1,452875
25210003;4715973,751;672097,8995;25210;LES RONDEYS;LE RUSSEY;SP95;2;1559,375;1,559375
25210003;4715973,751;672097,8995;25210;LES RONDEYS;LE RUSSEY;SP98;6;1595,272727;1,595272727
25220002;4726376,772;605826,578;25220;RN 73;CHALEZEULE;Gazole;1;1509;1,509
25220002;4726376,772;605826,578;25220;RN 73;CHALEZEULE;E10;5;1575,666667;1,575666667
25220002;4726376,772;605826,578;25220;RN 73;CHALEZEULE;SP98;6;1647,75;1,64775
25220003;4727300;610200;25220;Zone Artisanale des PrÃ©s Chalots;Roche-lez-BeauprÃ©;Gazole;1;1440,75;1,44075
25220003;4727300;610200;25220;Zone Artisanale des PrÃ©s Chalots;Roche-lez-BeauprÃ©;SP95;2;1544,428571;1,544428571
25220003;4727300;610200;25220;Zone Artisanale des PrÃ©s Chalots;Roche-lez-BeauprÃ©;E10;5;1512,142857;1,512142857
25220003;4727300;610200;25220;Zone Artisanale des PrÃ©s Chalots;Roche-lez-BeauprÃ©;SP98;6;1588,714286;1,588714286
25230002;4745900;686700;25230;28 Avenue du GÃ©nÃ©ral Leclerc;Seloncourt;Gazole;1;1451;1,451
25230002;4745900;686700;25230;28 Avenue du GÃ©nÃ©ral Leclerc;Seloncourt;E10;5;1487;1,487
25230002;4745900;686700;25230;28 Avenue du GÃ©nÃ©ral Leclerc;Seloncourt;SP98;6;1562,133333;1,562133333
25240001;4671559,757;619613,0925;25240;32 RUE DE LA VAREE;MOUTHE;Gazole;1;1468,4;1,4684
25240001;4671559,757;619613,0925;25240;32 RUE DE LA VAREE;MOUTHE;SP95;2;1560,333333;1,560333333
25240001;4671559,757;619613,0925;25240;32 RUE DE LA VAREE;MOUTHE;SP98;6;1584,083333;1,584083333
25250002;4744672,063;657943,3808;25250;Avenue Foch;L'ISLE-SUR-LE-DOUBS;Gazole;1;1435,571429;1,435571429
25250002;4744672,063;657943,3808;25250;Avenue Foch;L'ISLE-SUR-LE-DOUBS;E10;5;1483,833333;1,483833333
25250002;4744672,063;657943,3808;25250;Avenue Foch;L'ISLE-SUR-LE-DOUBS;SP98;6;1565,3125;1,5653125
25270001;4695425,657;612779,6343;25270;ROUTE DE PONTARLIER;LEVIER;Gazole;1;1475,142857;1,475142857
25270001;4695425,657;612779,6343;25270;ROUTE DE PONTARLIER;LEVIER;SP95;2;1561;1,561
25270001;4695425,657;612779,6343;25270;ROUTE DE PONTARLIER;LEVIER;SP98;6;1590,833333;1,590833333
25290001;4710967,023;612628,93;25290;2 rue de cantley;ORNANS;Gazole;1;1467,5;1,4675
25290001;4710967,023;612628,93;25290;2 rue de cantley;ORNANS;SP95;2;1592,6;1,5926
25290001;4710967,023;612628,93;25290;2 rue de cantley;ORNANS;SP98;6;1601;1,601
25290005;4710508,59;613111,9031;25290;21 AVENUE DE LATTRE DE TASSIGNY;ORNANS;Gazole;1;1499;1,499
25290005;4710508,59;613111,9031;25290;21 AVENUE DE LATTRE DE TASSIGNY;ORNANS;SP95;2;1611,5;1,6115
25290005;4710508,59;613111,9031;25290;21 AVENUE DE LATTRE DE TASSIGNY;ORNANS;SP98;6;1649;1,649
25300001;4690900;633800;25300;66 Rue de Salins;PONTARLIER;Gazole;1;1435,818182;1,435818182
25300001;4690900;633800;25300;66 Rue de Salins;PONTARLIER;SP95;2;1522,777778;1,522777778
25300001;4690900;633800;25300;66 Rue de Salins;PONTARLIER;E10;5;1489,692308;1,489692308
25300002;4690900;633500;25300;1 Rue de la FÃ©e Verte;Pontarlier;Gazole;1;1532;1,532
25300002;4690900;633500;25300;1 Rue de la FÃ©e Verte;Pontarlier;SP95;2;1627,894737;1,627894737
25300005;4692200;634300;25300;Rue de BesanÃ§on;Doubs;Gazole;1;1436,8;1,4368
25300005;4692200;634300;25300;Rue de BesanÃ§on;Doubs;SP95;2;1537,166667;1,537166667
25300005;4692200;634300;25300;Rue de BesanÃ§on;Doubs;SP98;6;1575,5;1,5755
25300006;4691397;631878;25300;route de dijon;HOUTAUD;Gazole;1;1428,5;1,4285
25300006;4691397;631878;25300;route de dijon;HOUTAUD;SP95;2;1516,666667;1,516666667
25300006;4691397;631878;25300;route de dijon;HOUTAUD;E10;5;1499,5;1,4995
25300006;4691397;631878;25300;route de dijon;HOUTAUD;SP98;6;1545,5;1,5455
25300007;4690200;633400;25300;Rue Pierre DÃ©chanet;PONTARLIER;Gazole;1;1448,666667;1,448666667
25300009;4689300;636500;25300;18 Avenue de l'ArmÃ©e de l'Est;Pontarlier;Gazole;1;1514;1,514
25300009;4689300;636500;25300;18 Avenue de l'ArmÃ©e de l'Est;Pontarlier;E85;3;692,6666667;0,692666667
25300009;4689300;636500;25300;18 Avenue de l'ArmÃ©e de l'Est;Pontarlier;E10;5;1574;1,574
25300009;4689300;636500;25300;18 Avenue de l'ArmÃ©e de l'Est;Pontarlier;SP98;6;1649;1,649
25300012;4684200;639500;25300;1 RUE DES MERAILLIS;Les Fourgs;Gazole;1;1460,8;1,4608
25300012;4684200;639500;25300;1 RUE DES MERAILLIS;Les Fourgs;SP95;2;1566,4;1,5664
25320001;4718800;591200;25320;2 RUE DU CENTRE;MONTFERRAND-LE-CHÃ¢TEAU;Gazole;1;1451,857143;1,451857143
25320001;4718800;591200;25320;2 RUE DU CENTRE;MONTFERRAND-LE-CHÃ¢TEAU;SP95;2;1554;1,554
25320001;4718800;591200;25320;2 RUE DU CENTRE;MONTFERRAND-LE-CHÃ¢TEAU;SP98;6;1595,25;1,59525
25330001;4703835;606985;25330;13 GRANDE RUE;AMANCEY;Gazole;1;1486,5;1,4865
25330001;4703835;606985;25330;13 GRANDE RUE;AMANCEY;SP95;2;1587,666667;1,587666667
25330001;4703835;606985;25330;13 GRANDE RUE;AMANCEY;SP98;6;1624,666667;1,624666667
25340001;4739400;649800;25340;3 Rue de la Porte des Noyes-CLERVAL;PAYS DE CLERVAL;Gazole;1;1524,166667;1,524166667
25340001;4739400;649800;25340;3 Rue de la Porte des Noyes-CLERVAL;PAYS DE CLERVAL;SP95;2;1615,833333;1,615833333
25340001;4739400;649800;25340;3 Rue de la Porte des Noyes-CLERVAL;PAYS DE CLERVAL;SP98;6;1660,666667;1,660666667
25350001;4744800;681300;25350;15 Rue de Beaulieu;MANDEURE;Gazole;1;1432,705882;1,432705882
25350001;4744800;681300;25350;15 Rue de Beaulieu;MANDEURE;SP95;2;1529,615385;1,529615385
25350001;4744800;681300;25350;15 Rue de Beaulieu;MANDEURE;SP98;6;1571,727273;1,571727273
25370002;4677182;637855;25370;52, route de Lausanne;Les HÃ´pitaux-Neufs;Gazole;1;1457,153846;1,457153846
25370002;4677182;637855;25370;52, route de Lausanne;Les HÃ´pitaux-Neufs;SP95;2;1526,176471;1,526176471
25370002;4677182;637855;25370;52, route de Lausanne;Les HÃ´pitaux-Neufs;SP98;6;1554,333333;1,554333333
25390001;4712877;652224;25390;RUE DE LA VERDOLLE;ORCHAMPS-VENNES;Gazole;1;1484;1,484
25390001;4712877;652224;25390;RUE DE LA VERDOLLE;ORCHAMPS-VENNES;SP95;2;1589;1,589
25390001;4712877;652224;25390;RUE DE LA VERDOLLE;ORCHAMPS-VENNES;SP98;6;1619;1,619
25400001;4749600;683900;25400;Rue Philippe Goudey;EXINCOURT;Gazole;1;1434,23913;1,43423913
25400001;4749600;683900;25400;Rue Philippe Goudey;EXINCOURT;SP95;2;1551,317073;1,551317073
25400001;4749600;683900;25400;Rue Philippe Goudey;EXINCOURT;GPLc;4;959,826087;0,959826087
25400001;4749600;683900;25400;Rue Philippe Goudey;EXINCOURT;E10;5;1499,170213;1,499170213
25400003;4748631;684373;25400;4 AllÃ©e du ChÃªne;Audincourt;Gazole;1;1429,244444;1,429244444
25400003;4748631;684373;25400;4 AllÃ©e du ChÃªne;Audincourt;SP95;2;1512,714286;1,512714286
25400003;4748631;684373;25400;4 AllÃ©e du ChÃªne;Audincourt;E10;5;1482,25;1,48225
25400003;4748631;684373;25400;4 AllÃ©e du ChÃªne;Audincourt;SP98;6;1553,0625;1,5530625
25400004;4747500;684700;25400;66 RUE DE SELONCOURT;AUDINCOURT;Gazole;1;1422,458333;1,422458333
25400004;4747500;684700;25400;66 RUE DE SELONCOURT;AUDINCOURT;SP95;2;1520,705882;1,520705882
25400004;4747500;684700;25400;66 RUE DE SELONCOURT;AUDINCOURT;E10;5;1482,666667;1,482666667
25400004;4747500;684700;25400;66 RUE DE SELONCOURT;AUDINCOURT;SP98;6;1560,538462;1,560538462
25410002;4718667;582766;25410;ZAC LES BELLES OUVRIERES;SAINT-VIT;Gazole;1;1444,157895;1,444157895
25410002;4718667;582766;25410;ZAC LES BELLES OUVRIERES;SAINT-VIT;SP95;2;1539,85;1,53985
25410002;4718667;582766;25410;ZAC LES BELLES OUVRIERES;SAINT-VIT;E10;5;1499,65;1,49965
25410002;4718667;582766;25410;ZAC LES BELLES OUVRIERES;SAINT-VIT;SP98;6;1576,466667;1,576466667
25410004;4718400;581500;25410;2 Rue de BesanÃ§on;Saint-Vit;Gazole;1;1446,277778;1,446277778
25410004;4718400;581500;25410;2 Rue de BesanÃ§on;Saint-Vit;SP95;2;1540,578947;1,540578947
25410004;4718400;581500;25410;2 Rue de BesanÃ§on;Saint-Vit;SP98;6;1576,466667;1,576466667
25410005;4719200;584100;25410;D 673 Route de Dole;POUILLEY-FRANCAIS;Gazole;1;1495;1,495
25410005;4719200;584100;25410;D 673 Route de Dole;POUILLEY-FRANCAIS;SP95;2;1580;1,58
25410007;4718700;582500;25410;19 Rue de BesanÃ§on;Saint-Vit;Gazole;1;1443,64;1,44364
25410007;4718700;582500;25410;19 Rue de BesanÃ§on;Saint-Vit;SP95;2;1537,76;1,53776
25410007;4718700;582500;25410;19 Rue de BesanÃ§on;Saint-Vit;E10;5;1506,28;1,50628
25420001;4748163;678020;25420;Rue de la Cray;VOUJEAUCOURT;Gazole;1;1485,142857;1,485142857
25420001;4748163;678020;25420;Rue de la Cray;VOUJEAUCOURT;SP95;2;1578,571429;1,578571429
25420001;4748163;678020;25420;Rue de la Cray;VOUJEAUCOURT;SP98;6;1620,714286;1,620714286
25420002;4748200;678000;25420;Rue de la Cray;VOUJEAUCOURT;Gazole;1;1544,16;1,54416
25420002;4748200;678000;25420;Rue de la Cray;VOUJEAUCOURT;E10;5;1598,08;1,59808
25420002;4748200;678000;25420;Rue de la Cray;VOUJEAUCOURT;SP98;6;1708,08;1,70808
25420005;4748700;677000;25420;82 Rue du GÃ©nÃ©ral de Gaulle;Bart;Gazole;1;1489;1,489
25420005;4748700;677000;25420;82 Rue du GÃ©nÃ©ral de Gaulle;Bart;SP95;2;1616;1,616
25420005;4748700;677000;25420;82 Rue du GÃ©nÃ©ral de Gaulle;Bart;SP98;6;1662,333333;1,662333333
25430001;4730600;660100;25430;2 Route de Clerval;Sancey-le-Long;Gazole;1;1491,142857;1,491142857
25430001;4730600;660100;25430;2 Route de Clerval;Sancey-le-Long;SP95;2;1585,571429;1,585571429
25430001;4730600;660100;25430;2 Route de Clerval;Sancey-le-Long;E10;5;1532;1,532
25430001;4730600;660100;25430;2 Route de Clerval;Sancey-le-Long;SP98;6;1622;1,622
25440001;4710200;588600;25440;9 ROUTE DE LYON;QUINGEY;Gazole;1;1437,666667;1,437666667
25440001;4710200;588600;25440;9 ROUTE DE LYON;QUINGEY;E85;3;699;0,699
25440001;4710200;588600;25440;9 ROUTE DE LYON;QUINGEY;E10;5;1502,25;1,50225
25440001;4710200;588600;25440;9 ROUTE DE LYON;QUINGEY;SP98;6;1567,25;1,56725
25480001;4728400;599300;25480;6 Rue de ChÃ¢tillon;Ã‰COLE-VALENTIN;Gazole;1;1442,227848;1,442227848
25480001;4728400;599300;25480;6 Rue de ChÃ¢tillon;Ã‰COLE-VALENTIN;SP95;2;1537,560976;1,537560976
25480001;4728400;599300;25480;6 Rue de ChÃ¢tillon;Ã‰COLE-VALENTIN;E10;5;1502,6125;1,5026125
25480003;4725100;596800;25480;2 ROUTE DE GRAY;PIREY;Gazole;1;1510,181818;1,510181818
25480003;4725100;596800;25480;2 ROUTE DE GRAY;PIREY;E10;5;1581,1;1,5811
25480003;4725100;596800;25480;2 ROUTE DE GRAY;PIREY;SP98;6;1691,1;1,6911
25480004;4727730,049;599415,4822;25480;rue de la combe du puits;Ã‰cole-Valentin;Gazole;1;1507,333333;1,507333333
25480004;4727730,049;599415,4822;25480;rue de la combe du puits;Ã‰cole-Valentin;E10;5;1570,666667;1,570666667
25480004;4727730,049;599415,4822;25480;rue de la combe du puits;Ã‰cole-Valentin;SP98;6;1640,666667;1,640666667
25490001;4751900;691600;25490;COMBE DU MAGNY;DAMPIERRE-LES-BOIS;Gazole;1;1438,666667;1,438666667
25490001;4751900;691600;25490;COMBE DU MAGNY;DAMPIERRE-LES-BOIS;E85;3;699;0,699
25490001;4751900;691600;25490;COMBE DU MAGNY;DAMPIERRE-LES-BOIS;E10;5;1483,470588;1,483470588
25490001;4751900;691600;25490;COMBE DU MAGNY;DAMPIERRE-LES-BOIS;SP98;6;1527;1,527
25500001;4705629,1;660860,0815;25500;15 Rue Saint-Michel;MORTEAU;Gazole;1;1459,741573;1,459741573
25500001;4705629,1;660860,0815;25500;15 Rue Saint-Michel;MORTEAU;SP95;2;1577,144578;1,577144578
25500001;4705629,1;660860,0815;25500;15 Rue Saint-Michel;MORTEAU;E85;3;697,7682927;0,697768293
25500001;4705629,1;660860,0815;25500;15 Rue Saint-Michel;MORTEAU;E10;5;1529,085366;1,529085366
25500001;4705629,1;660860,0815;25500;15 Rue Saint-Michel;MORTEAU;SP98;6;1678,085366;1,678085366
25500002;4706000;660600;25500;40 Rue de la LouhiÃ¨re;Morteau;Gazole;1;1536,818182;1,536818182
25500002;4706000;660600;25500;40 Rue de la LouhiÃ¨re;Morteau;E10;5;1593,333333;1,593333333
25500002;4706000;660600;25500;40 Rue de la LouhiÃ¨re;Morteau;SP98;6;1703,333333;1,703333333
25500005;4705600;661700;25500;ROUTE DU PRE DES COMBES;MORTEAU;Gazole;1;1443,735294;1,443735294
25500005;4705600;661700;25500;ROUTE DU PRE DES COMBES;MORTEAU;SP95;2;1521,689655;1,521689655
25500005;4705600;661700;25500;ROUTE DU PRE DES COMBES;MORTEAU;E10;5;1488,433333;1,488433333
25500006;4705733;661078;25500;4 Rue du Clos Jeune;MORTEAU;Gazole;1;1458,65625;1,45865625
25500006;4705733;661078;25500;4 Rue du Clos Jeune;MORTEAU;E10;5;1511,235294;1,511235294
25510001;4721507;653950;25510; Grande Rue;PIERREFONTAINE-LES-VARANS;Gazole;1;1503,4;1,5034
25510001;4721507;653950;25510; Grande Rue;PIERREFONTAINE-LES-VARANS;SP95;2;1593,4;1,5934
25530001;4718005,214;639011,5579;25530;Rue des Fourches;VERCEL-VILLEDIEU-LE-CAMP;Gazole;1;1455,586207;1,455586207
25530001;4718005,214;639011,5579;25530;Rue des Fourches;VERCEL-VILLEDIEU-LE-CAMP;SP95;2;1549,225806;1,549225806
25530001;4718005,214;639011,5579;25530;Rue des Fourches;VERCEL-VILLEDIEU-LE-CAMP;SP98;6;1582,210526;1,582210526
25550001;4748228;673444;25550;Route Nationale;BAVANS;Gazole;1;1422,459459;1,422459459
25550001;4748228;673444;25550;Route Nationale;BAVANS;SP95;2;1526,297297;1,526297297
25550001;4748228;673444;25550;Route Nationale;BAVANS;E10;5;1473,064516;1,473064516
25550001;4748228;673444;25550;Route Nationale;BAVANS;SP98;6;1549;1,549
25560001;4685200;615200;25560;114 Grande Rue;Frasne;Gazole;1;1445,666667;1,445666667
25560001;4685200;615200;25560;114 Grande Rue;Frasne;E10;5;1519;1,519
25560001;4685200;615200;25560;114 Grande Rue;Frasne;SP98;6;1579;1,579
25600003;4751424,24;683489,03;25600;7 RUE DE PONTARLIER;SOCHAUX;Gazole;1;1448,947368;1,448947368
25600003;4751424,24;683489,03;25600;7 RUE DE PONTARLIER;SOCHAUX;SP95;2;1538,388889;1,538388889
25600003;4751424,24;683489,03;25600;7 RUE DE PONTARLIER;SOCHAUX;E10;5;1496,5;1,4965
25610001;4703472,097;578459,163;25610;ROUTE DE RANS;Arc-et-Senans;Gazole;1;1479,5;1,4795
25610001;4703472,097;578459,163;25610;ROUTE DE RANS;Arc-et-Senans;SP95;2;1573,375;1,573375
25610001;4703472,097;578459,163;25610;ROUTE DE RANS;Arc-et-Senans;SP98;6;1598,875;1,598875
25620001;4720064,6;614016,2;25620;RN 57;MAMIROLLE;Gazole;1;1445,233333;1,445233333
25620001;4720064,6;614016,2;25620;RN 57;MAMIROLLE;E10;5;1491,9;1,4919
25620001;4720064,6;614016,2;25620;RN 57;MAMIROLLE;SP98;6;1598,555556;1,598555556
25640003;4733016,15;612677,129;25640;AUTOROUTE A 36;MARCHAUX;Gazole;1;1609,454545;1,609454545
25640003;4733016,15;612677,129;25640;AUTOROUTE A 36;MARCHAUX;GPLc;4;1048;1,048
25640003;4733016,15;612677,129;25640;AUTOROUTE A 36;MARCHAUX;E10;5;1666,571429;1,666571429
25640003;4733016,15;612677,129;25640;AUTOROUTE A 36;MARCHAUX;SP98;6;1756,727273;1,756727273
25640007;4732512;611672;25640;AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX;MARCHAUX;Gazole;1;1612,444444;1,612444444
25640007;4732512;611672;25640;AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX;MARCHAUX;GPLc;4;984,0617284;0,984061728
25640007;4732512;611672;25640;AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX;MARCHAUX;E10;5;1669,666667;1,669666667
25640007;4732512;611672;25640;AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX;MARCHAUX;SP98;6;1779,666667;1,779666667
25640008;4732076,528;612837,1632;25640;RUE DE LA GRAPPE;Marchaux;Gazole;1;1460,181818;1,460181818
25640008;4732076,528;612837,1632;25640;RUE DE LA GRAPPE;Marchaux;SP95;2;1548,272727;1,548272727
25640008;4732076,528;612837,1632;25640;RUE DE LA GRAPPE;Marchaux;E10;5;1519,3;1,5193
25640008;4732076,528;612837,1632;25640;RUE DE LA GRAPPE;Marchaux;SP98;6;1581;1,581
25650002;4704739,007;649753,2678;25650;ZA LES CAVES;Gilley;Gazole;1;1465,636364;1,465636364
25650002;4704739,007;649753,2678;25650;ZA LES CAVES;Gilley;SP95;2;1581;1,581
25650003;4704801,85;648585,7;25650;15 rue des colombieres;Gilley;Gazole;1;1484,5;1,4845
25650003;4704801,85;648585,7;25650;15 rue des colombieres;Gilley;SP95;2;1580,8;1,5808
25660002;4722077;611596;25660;Rue Cheneau Blond;SaÃ´ne;Gazole;1;1455,058824;1,455058824
25660002;4722077;611596;25660;Rue Cheneau Blond;SaÃ´ne;SP95;2;1576,333333;1,576333333
25660002;4722077;611596;25660;Rue Cheneau Blond;SaÃ´ne;E10;5;1521;1,521
25660002;4722077;611596;25660;Rue Cheneau Blond;SaÃ´ne;SP98;6;1614,166667;1,614166667
25660003;4722879;611298;25660;4 Rue du Lac;SAÃ´NE;Gazole;1;1469,607143;1,469607143
25660003;4722879;611298;25660;4 Rue du Lac;SAÃ´NE;E10;5;1523,407407;1,523407407
25660003;4722879;611298;25660;4 Rue du Lac;SAÃ´NE;SP98;6;1613,928571;1,613928571
25700002;4743803;678258;25700;940, Rue de MontbÃ©liard;MATHAY;Gazole;1;1435,779661;1,435779661
25700002;4743803;678258;25700;940, Rue de MontbÃ©liard;MATHAY;SP95;2;1533,067797;1,533067797
25700002;4743803;678258;25700;940, Rue de MontbÃ©liard;MATHAY;SP98;6;1578,152542;1,578152542
25700003;4748400;683400;25700;1 ROUTE DE BELCHAMP;VALENTIGNEY;Gazole;1;1542,722222;1,542722222
25700003;4748400;683400;25700;1 ROUTE DE BELCHAMP;VALENTIGNEY;E10;5;1606,788889;1,606788889
25700003;4748400;683400;25700;1 ROUTE DE BELCHAMP;VALENTIGNEY;SP98;6;1716,788889;1,716788889
25720002;4720700;599900;25720;25 Route de Lyon;Beure;Gazole;1;1493,25;1,49325
25720002;4720700;599900;25720;25 Route de Lyon;Beure;E10;5;1569,2;1,5692
25720002;4720700;599900;25720;25 Route de Lyon;Beure;SP98;6;1635;1,635
25720009;4720700;599900;25720;22 ROUTE DE LYON;Beure;Gazole;1;1495,153846;1,495153846
25720009;4720700;599900;25720;22 ROUTE DE LYON;Beure;GPLc;4;933,6153846;0,933615385
25720009;4720700;599900;25720;22 ROUTE DE LYON;Beure;E10;5;1571,153846;1,571153846
25720009;4720700;599900;25720;22 ROUTE DE LYON;Beure;SP98;6;1640,054945;1,640054945
25750001;4751790,677;664936,789;25750;Rue de la 5Ã¨me DB;Arcey;Gazole;1;1439;1,439
25750001;4751790,677;664936,789;25750;Rue de la 5Ã¨me DB;Arcey;SP95;2;1544,084746;1,544084746
25750001;4751790,677;664936,789;25750;Rue de la 5Ã¨me DB;Arcey;E10;5;1490,525424;1,490525424
25800001;4715000;633700;25800;rue du marÃ©chal de Lattre de Tassigny;Valdahon;Gazole;1;1444,9375;1,4449375
25800001;4715000;633700;25800;rue du marÃ©chal de Lattre de Tassigny;Valdahon;SP95;2;1542,5;1,5425
25800001;4715000;633700;25800;rue du marÃ©chal de Lattre de Tassigny;Valdahon;SP98;6;1567;1,567
25800002;4714800;633500;25800;12 GRANDE RUE;VALDAHON;Gazole;1;1430,526786;1,430526786
25800002;4714800;633500;25800;12 GRANDE RUE;VALDAHON;SP95;2;1532,047619;1,532047619
25800002;4714800;633500;25800;12 GRANDE RUE;VALDAHON;E10;5;1481,794393;1,481794393
25800002;4714800;633500;25800;12 GRANDE RUE;VALDAHON;SP98;6;1557,196262;1,557196262
25800003;4714800;633100;25800;5 ROUTE VERNIER FONTAINE;VALDAHON;Gazole;1;1429,294118;1,429294118
25800003;4714800;633100;25800;5 ROUTE VERNIER FONTAINE;VALDAHON;E10;5;1479,75;1,47975
25800003;4714800;633100;25800;5 ROUTE VERNIER FONTAINE;VALDAHON;SP98;6;1562,153846;1,562153846
25870002;4732724;601064;25870;Route de Bonnay;DEVECEY;Gazole;1;1444,142857;1,444142857
25870002;4732724;601064;25870;Route de Bonnay;DEVECEY;SP95;2;1524,809524;1,524809524
25870002;4732724;601064;25870;Route de Bonnay;DEVECEY;SP98;6;1589,714286;1,589714286
26000001;4490800;487800;26000;avenue de provence;VALENCE;Gazole;1;1412,711111;1,412711111
26000001;4490800;487800;26000;avenue de provence;VALENCE;GPLc;4;874,8;0,8748
26000001;4490800;487800;26000;avenue de provence;VALENCE;E10;5;1470,227273;1,470227273
26000001;4490800;487800;26000;avenue de provence;VALENCE;SP98;6;1554,648649;1,554648649
26000005;4491000;488300;26000;114 Avenue de la LibÃ©ration;VALENCE;Gazole;1;1519,6;1,5196
26000005;4491000;488300;26000;114 Avenue de la LibÃ©ration;VALENCE;SP95;2;1619,722222;1,619722222
26000007;4491195;488424;26000;396 Avenue Victor Hugo;Valence;Gazole;1;1421,014599;1,421014599
26000007;4491195;488424;26000;396 Avenue Victor Hugo;Valence;E10;5;1495,306569;1,495306569
